order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
289863ba,15f1922d,delivered,2017-11-24 13:00:00,2017-11-24 16:00:00,2017-11-26 13:00:00,2017-11-27 13:00:00,2017-12-14 13:00:00
c889e985,c17b9b36,delivered,2018-02-20 10:00:00,2018-02-20 12:00:00,2018-02-22 10:00:00,2018-03-03 10:00:00,2018-03-13 10:00:00
33ad4654,49bab249,delivered,2017-08-04 14:00:00,2017-08-04 18:00:00,2017-08-06 14:00:00,2017-08-07 14:00:00,2017-08-28 14:00:00
1b35108d,57c692e6,delivered,2017-02-11 19:00:00,2017-02-11 23:00:00,2017-02-13 19:00:00,2017-02-16 19:00:00,2017-02-26 19:00:00
734d3dd4,2dad37a5,delivered,2017-04-30 10:00:00,2017-04-30 10:00:00,2017-05-02 10:00:00,2017-05-07 10:00:00,2017-05-20 10:00:00
be52e78b,89b59cd1,delivered,2017-09-14 04:00:00,2017-09-14 07:00:00,2017-09-15 04:00:00,2017-09-23 04:00:00,2017-10-06 04:00:00
edf771c5,e0561b44,delivered,2017-05-29 05:00:00,2017-05-29 08:00:00,2017-05-30 05:00:00,2017-06-08 05:00:00,2017-06-16 05:00:00
75fc86bb,d16aa821,delivered,2017-11-27 23:00:00,2017-11-27 23:00:00,2017-11-28 23:00:00,2017-12-08 23:00:00,2017-12-09 23:00:00
1e288975,3d9ccebf,delivered,2017-12-21 18:00:00,2017-12-21 18:00:00,2017-12-22 18:00:00,2017-12-24 18:00:00,2018-01-06 18:00:00
830dfcbf,c60c8b6a,delivered,2017-12-28 01:00:00,2017-12-28 01:00:00,2017-12-30 01:00:00,2018-01-07 01:00:00,2018-01-09 01:00:00
bb2c6236,30085ae2,delivered,2017-03-25 23:00:00,2017-03-26 00:00:00,2017-03-26 23:00:00,2017-03-30 23:00:00,2017-04-04 23:00:00
1c1d2c41,37dbabd6,delivered,2018-06-07 05:00:00,2018-06-07 05:00:00,2018-06-08 05:00:00,2018-06-12 05:00:00,2018-06-23 05:00:00
149c948d,d9153034,delivered,2017-01-13 00:00:00,2017-01-13 03:00:00,2017-01-15 00:00:00,2017-01-19 00:00:00,2017-02-04 00:00:00
8117abb1,d6ca5b1b,delivered,2017-07-15 15:00:00,2017-07-15 18:00:00,2017-07-17 15:00:00,2017-07-26 15:00:00,2017-07-25 15:00:00
4d9fa2c6,85660bb8,delivered,2017-04-27 01:00:00,2017-04-27 04:00:00,2017-04-29 01:00:00,2017-05-09 01:00:00,2017-05-19 01:00:00
627709dc,5bff5f51,delivered,2017-04-23 03:00:00,2017-04-23 04:00:00,2017-04-25 03:00:00,2017-05-02 03:00:00,2017-05-11 03:00:00
c5a61583,aa8ea2e1,delivered,2017-04-02 20:00:00,2017-04-02 20:00:00,2017-04-03 20:00:00,2017-04-07 20:00:00,2017-04-14 20:00:00
64617a13,4a8956c2,delivered,2018-04-28 04:00:00,2018-04-28 06:00:00,2018-04-29 04:00:00,2018-05-07 04:00:00,2018-05-16 04:00:00
da2297cb,39ac39a4,delivered,2017-02-19 23:00:00,2017-02-20 03:00:00,2017-02-20 23:00:00,2017-03-01 23:00:00,2017-03-03 23:00:00
43ab87ad,ba504284,delivered,2017-08-18 10:00:00,2017-08-18 10:00:00,2017-08-20 10:00:00,2017-08-21 10:00:00,2017-08-30 10:00:00
e192c0b8,9045ca74,delivered,2018-06-07 10:00:00,2018-06-07 10:00:00,2018-06-08 10:00:00,2018-06-13 10:00:00,2018-06-21 10:00:00
72d050dc,20e9f3a9,delivered,2017-08-20 12:00:00,2017-08-20 16:00:00,2017-08-21 12:00:00,2017-08-24 12:00:00,2017-09-10 12:00:00
cdeaadf4,b80dfc78,delivered,2017-10-12 18:00:00,2017-10-12 19:00:00,2017-10-13 18:00:00,2017-10-21 18:00:00,2017-10-22 18:00:00
9003322e,fc182d47,delivered,2017-10-24 09:00:00,2017-10-24 11:00:00,2017-10-25 09:00:00,2017-11-03 09:00:00,2017-11-16 09:00:00
49bbfc2d,15f1922d,delivered,2017-02-22 15:00:00,2017-02-22 15:00:00,2017-02-24 15:00:00,2017-02-25 15:00:00,2017-03-08 15:00:00
e63acd94,f16958ed,delivered,2017-07-01 10:00:00,2017-07-01 12:00:00,2017-07-02 10:00:00,2017-07-14 10:00:00,2017-07-18 10:00:00
232992d9,040fbb10,delivered,2017-07-05 04:00:00,2017-07-05 08:00:00,2017-07-07 04:00:00,2017-07-10 04:00:00,2017-07-26 04:00:00
92cd856c,c944a86b,delivered,2018-03-30 10:00:00,2018-03-30 10:00:00,2018-04-01 10:00:00,2018-04-13 10:00:00,2018-04-12 10:00:00
c42ee570,9329d518,shipped,2018-07-26 19:00:00,2018-07-26 22:00:00,2018-07-28 19:00:00,,2018-08-18 19:00:00
63223d9d,2d0aacf5,delivered,2017-04-20 23:00:00,2017-04-21 01:00:00,2017-04-22 23:00:00,2017-05-02 23:00:00,2017-05-13 23:00:00
59e94ead,742e572b,delivered,2017-07-09 07:00:00,2017-07-09 10:00:00,2017-07-11 07:00:00,2017-07-15 07:00:00,2017-08-02 07:00:00
e4579184,97071933,delivered,2018-03-21 20:00:00,2018-03-21 23:00:00,2018-03-23 20:00:00,2018-03-31 20:00:00,2018-04-06 20:00:00
6208b979,fd77f453,delivered,2018-01-16 05:00:00,2018-01-16 06:00:00,2018-01-17 05:00:00,2018-01-26 05:00:00,2018-02-07 05:00:00
db42cb3f,04274ed4,delivered,2017-11-27 03:00:00,2017-11-27 06:00:00,2017-11-28 03:00:00,2017-12-02 03:00:00,2017-12-08 03:00:00
9bbb695e,040cce3f,delivered,2018-08-13 20:00:00,2018-08-13 20:00:00,2018-08-14 20:00:00,2018-08-26 20:00:00,2018-08-26 20:00:00
0148ff3c,79f8b689,delivered,2017-09-01 19:00:00,2017-09-01 20:00:00,2017-09-03 19:00:00,2017-09-12 19:00:00,2017-09-13 19:00:00
89835522,aaa811b2,delivered,2017-02-02 10:00:00,2017-02-02 10:00:00,2017-02-04 10:00:00,2017-02-15 10:00:00,2017-02-24 10:00:00
6f281b79,961731aa,delivered,2017-11-15 08:00:00,2017-11-15 10:00:00,2017-11-16 08:00:00,2017-11-21 08:00:00,2017-12-09 08:00:00
43a4ca6e,eb03106d,delivered,2017-04-26 12:00:00,2017-04-26 15:00:00,2017-04-27 12:00:00,2017-05-03 12:00:00,2017-05-10 12:00:00
9ab854d5,d7db694a,delivered,2018-04-24 08:00:00,2018-04-24 08:00:00,2018-04-25 08:00:00,2018-05-01 08:00:00,2018-05-08 08:00:00
7a65fc83,bce42f65,delivered,2018-03-01 07:00:00,2018-03-01 10:00:00,2018-03-03 07:00:00,2018-03-07 07:00:00,2018-03-25 07:00:00
054cf738,70fbce52,delivered,2017-05-26 07:00:00,2017-05-26 11:00:00,2017-05-27 07:00:00,2017-06-04 07:00:00,2017-06-14 07:00:00
2675e8f7,9f179239,delivered,2018-07-14 17:00:00,2018-07-14 19:00:00,2018-07-16 17:00:00,2018-07-27 17:00:00,2018-07-29 17:00:00
b3773646,ba7015cf,delivered,2018-06-27 08:00:00,2018-06-27 08:00:00,2018-06-29 08:00:00,2018-07-07 08:00:00,2018-07-12 08:00:00
450e5840,aa490be2,delivered,2017-12-09 05:00:00,2017-12-09 06:00:00,2017-12-10 05:00:00,2017-12-15 05:00:00,2017-12-27 05:00:00
5c55e7d3,11414498,delivered,2018-02-08 04:00:00,2018-02-08 06:00:00,2018-02-09 04:00:00,2018-02-18 04:00:00,2018-02-18 04:00:00
1a54885a,c7cab217,delivered,2017-04-20 00:00:00,2017-04-20 01:00:00,2017-04-22 00:00:00,2017-04-30 00:00:00,2017-05-06 00:00:00
9c5eb940,5c4a2bbb,delivered,2017-12-30 07:00:00,2017-12-30 10:00:00,2017-12-31 07:00:00,2018-01-07 07:00:00,2018-01-11 07:00:00
0f07df1a,458a3c36,delivered,2017-03-26 12:00:00,2017-03-26 15:00:00,2017-03-28 12:00:00,2017-04-06 12:00:00,2017-04-12 12:00:00
71c71197,1d214a89,delivered,2018-04-17 12:00:00,2018-04-17 16:00:00,2018-04-19 12:00:00,2018-04-27 12:00:00,2018-05-02 12:00:00
3de7836f,95d414b4,delivered,2017-11-01 16:00:00,2017-11-01 20:00:00,2017-11-02 16:00:00,2017-11-15 16:00:00,2017-11-16 16:00:00
5c86e598,8024dce7,delivered,2018-07-11 13:00:00,2018-07-11 16:00:00,2018-07-12 13:00:00,2018-07-15 13:00:00,2018-07-24 13:00:00
2e4939ee,0b95002a,delivered,2017-08-25 03:00:00,2017-08-25 03:00:00,2017-08-26 03:00:00,2017-08-31 03:00:00,2017-09-11 03:00:00
222dd099,13ccb621,delivered,2018-07-02 05:00:00,2018-07-02 06:00:00,2018-07-04 05:00:00,2018-07-10 05:00:00,2018-07-23 05:00:00
8bef4f45,1b06ffd4,delivered,2017-11-25 15:00:00,2017-11-25 16:00:00,2017-11-27 15:00:00,2017-12-08 15:00:00,2017-12-10 15:00:00
6cfe7b37,7d4f7b37,delivered,2017-08-07 14:00:00,2017-08-07 18:00:00,2017-08-08 14:00:00,2017-08-20 14:00:00,2017-08-21 14:00:00
696bd527,581d0156,delivered,2018-01-31 06:00:00,2018-01-31 06:00:00,2018-02-01 06:00:00,2018-02-14 06:00:00,2018-02-24 06:00:00
92b37096,89e00a72,delivered,2017-08-27 07:00:00,2017-08-27 09:00:00,2017-08-29 07:00:00,2017-09-07 07:00:00,2017-09-12 07:00:00
9fbfa40f,41b9274f,delivered,2017-05-27 03:00:00,2017-05-27 07:00:00,2017-05-28 03:00:00,2017-06-01 03:00:00,2017-06-15 03:00:00
0f5ac6cb,a46a5ef3,delivered,2017-10-18 08:00:00,2017-10-18 12:00:00,2017-10-20 08:00:00,2017-10-23 08:00:00,2017-10-31 08:00:00
db6a02a4,fc481fc4,delivered,2017-02-19 03:00:00,2017-02-19 07:00:00,2017-02-20 03:00:00,2017-03-01 03:00:00,2017-03-09 03:00:00
201b4f7f,2509bbb4,delivered,2018-03-30 21:00:00,2018-03-30 21:00:00,2018-03-31 21:00:00,2018-04-06 21:00:00,2018-04-14 21:00:00
a702abe9,d334520b,delivered,2017-01-28 11:00:00,2017-01-28 15:00:00,2017-01-30 11:00:00,2017-02-07 11:00:00,2017-02-17 11:00:00
2589e6e1,4471cc4e,delivered,2018-02-17 06:00:00,2018-02-17 09:00:00,2018-02-19 06:00:00,2018-03-03 06:00:00,2018-03-03 06:00:00
76c1e259,4ffc1339,delivered,2017-05-31 00:00:00,2017-05-31 04:00:00,2017-06-02 00:00:00,2017-06-06 00:00:00,2017-06-10 00:00:00
f4a8a08c,315edef1,delivered,2018-01-15 08:00:00,2018-01-15 09:00:00,2018-01-16 08:00:00,2018-01-23 08:00:00,2018-01-26 08:00:00
de535f39,22556787,delivered,2017-05-26 18:00:00,2017-05-26 20:00:00,2017-05-27 18:00:00,2017-06-09 18:00:00,2017-06-15 18:00:00
97fc1beb,323bd29c,delivered,2017-11-20 06:00:00,2017-11-20 07:00:00,2017-11-22 06:00:00,2017-12-03 06:00:00,2017-12-01 06:00:00
24531ff8,d27cb02e,delivered,2017-06-09 08:00:00,2017-06-09 08:00:00,2017-06-11 08:00:00,2017-06-21 08:00:00,2017-06-25 08:00:00
da1eae9b,dcd08b82,delivered,2017-03-30 04:00:00,2017-03-30 05:00:00,2017-03-31 04:00:00,2017-04-12 04:00:00,2017-04-16 04:00:00
cafc2f36,1112d8cb,delivered,2018-07-08 07:00:00,2018-07-08 09:00:00,2018-07-09 07:00:00,2018-07-16 07:00:00,2018-07-22 07:00:00
a05abea5,ec323fb9,delivered,2017-11-25 02:00:00,2017-11-25 03:00:00,2017-11-27 02:00:00,2017-11-29 02:00:00,2017-12-11 02:00:00
04360f29,0719c5c0,delivered,2017-09-14 05:00:00,2017-09-14 05:00:00,2017-09-15 05:00:00,2017-09-27 05:00:00,2017-09-25 05:00:00
723f8350,8a5566e7,canceled,2018-08-12 02:00:00,2018-08-12 05:00:00,2018-08-14 02:00:00,,2018-08-27 02:00:00
21f4d8da,8d7906c4,delivered,2017-01-17 04:00:00,2017-01-17 08:00:00,2017-01-19 04:00:00,2017-01-27 04:00:00,2017-02-10 04:00:00
31ff660b,1e072b5e,delivered,2017-10-13 09:00:00,2017-10-13 11:00:00,2017-10-14 09:00:00,2017-10-27 09:00:00,2017-10-29 09:00:00
1f979d78,44f39bb1,delivered,2018-02-22 21:00:00,2018-02-23 01:00:00,2018-02-23 21:00:00,2018-03-07 21:00:00,2018-03-09 21:00:00
3266fc2e,74b3e785,delivered,2017-03-07 09:00:00,2017-03-07 10:00:00,2017-03-08 09:00:00,2017-03-14 09:00:00,2017-03-22 09:00:00
5b15348f,3ccfa180,delivered,2017-02-19 16:00:00,2017-02-19 19:00:00,2017-02-21 16:00:00,2017-02-23 16:00:00,2017-03-08 16:00:00
c038317d,fdf017ff,delivered,2018-05-19 00:00:00,2018-05-19 02:00:00,2018-05-21 00:00:00,2018-05-30 00:00:00,2018-06-02 00:00:00
5b37b894,32a8b737,delivered,2018-06-25 05:00:00,2018-06-25 09:00:00,2018-06-26 05:00:00,2018-07-09 05:00:00,2018-07-17 05:00:00
593b3b7d,28ef55fe,delivered,2018-04-17 14:00:00,2018-04-17 17:00:00,2018-04-18 14:00:00,2018-05-01 14:00:00,2018-04-28 14:00:00
b983a722,951251b9,delivered,2017-11-09 20:00:00,2017-11-09 20:00:00,2017-11-10 20:00:00,2017-11-14 20:00:00,2017-11-19 20:00:00
4471dcda,f71f4612,delivered,2017-01-17 10:00:00,2017-01-17 11:00:00,2017-01-19 10:00:00,2017-01-26 10:00:00,2017-01-28 10:00:00
5ec40fa1,a0896fad,delivered,2017-02-14 23:00:00,2017-02-15 01:00:00,2017-02-16 23:00:00,2017-02-17 23:00:00,2017-03-06 23:00:00
8f6f0dde,75970ec3,delivered,2018-01-16 13:00:00,2018-01-16 15:00:00,2018-01-17 13:00:00,2018-01-29 13:00:00,2018-02-06 13:00:00
b7f0dc55,329e303d,delivered,2018-07-06 18:00:00,2018-07-06 21:00:00,2018-07-07 18:00:00,2018-07-18 18:00:00,2018-07-21 18:00:00
f3dd1583,52ebcef1,delivered,2018-06-09 12:00:00,2018-06-09 16:00:00,2018-06-10 12:00:00,2018-06-12 12:00:00,2018-07-01 12:00:00
99797944,2f534edf,delivered,2018-06-13 08:00:00,2018-06-13 10:00:00,2018-06-14 08:00:00,2018-06-24 08:00:00,2018-07-05 08:00:00
3fe3b8bb,bda607b1,delivered,2017-08-11 13:00:00,2017-08-11 14:00:00,2017-08-13 13:00:00,2017-08-21 13:00:00,2017-08-21 13:00:00
5188bae1,8b256491,delivered,2018-03-04 08:00:00,2018-03-04 09:00:00,2018-03-05 08:00:00,2018-03-18 08:00:00,2018-03-23 08:00:00
1d755888,28e35fec,delivered,2017-05-19 04:00:00,2017-05-19 06:00:00,2017-05-21 04:00:00,2017-05-25 04:00:00,2017-06-06 04:00:00
d6fc562f,9ec322c2,delivered,2017-02-22 21:00:00,2017-02-23 01:00:00,2017-02-23 21:00:00,2017-02-28 21:00:00,2017-03-16 21:00:00
82956554,de0196d4,delivered,2017-02-28 21:00:00,2017-03-01 00:00:00,2017-03-02 21:00:00,2017-03-07 21:00:00,2017-03-14 21:00:00
40f92553,124bb079,delivered,2018-04-12 15:00:00,2018-04-12 16:00:00,2018-04-14 15:00:00,2018-04-18 15:00:00,2018-04-25 15:00:00
b612c2dc,c847d0c7,delivered,2017-11-22 02:00:00,2017-11-22 04:00:00,2017-11-24 02:00:00,2017-11-25 02:00:00,2017-12-13 02:00:00
3eec5d15,a376f9de,delivered,2017-04-09 12:00:00,2017-04-09 15:00:00,2017-04-11 12:00:00,2017-04-15 12:00:00,2017-04-29 12:00:00
ffc69fcc,4f7c7ce0,delivered,2017-03-09 03:00:00,2017-03-09 07:00:00,2017-03-11 03:00:00,2017-03-12 03:00:00,2017-03-19 03:00:00
cae436f5,ae6ea3bc,delivered,2017-08-18 05:00:00,2017-08-18 08:00:00,2017-08-19 05:00:00,2017-08-30 05:00:00,2017-09-02 05:00:00
07594158,600b2541,delivered,2017-05-08 18:00:00,2017-05-08 18:00:00,2017-05-09 18:00:00,2017-05-20 18:00:00,2017-05-21 18:00:00
0d7f850e,68ccc1f5,delivered,2017-10-04 17:00:00,2017-10-04 17:00:00,2017-10-05 17:00:00,2017-10-17 17:00:00,2017-10-20 17:00:00
d4d77df2,79dda319,delivered,2017-04-24 14:00:00,2017-04-24 17:00:00,2017-04-26 14:00:00,2017-05-05 14:00:00,2017-05-16 14:00:00
752a395f,af0e59e8,delivered,2017-11-11 21:00:00,2017-11-12 00:00:00,2017-11-13 21:00:00,2017-11-22 21:00:00,2017-12-04 21:00:00
c0eada2d,b8bbfe54,delivered,2017-03-16 14:00:00,2017-03-16 17:00:00,2017-03-17 14:00:00,2017-03-23 14:00:00,2017-04-07 14:00:00
c5a50ebc,0b583253,delivered,2017-02-03 05:00:00,2017-02-03 09:00:00,2017-02-05 05:00:00,2017-02-09 05:00:00,2017-02-17 05:00:00
6519ff3d,bd2f9004,delivered,2018-01-22 22:00:00,2018-01-22 23:00:00,2018-01-24 22:00:00,2018-01-29 22:00:00,2018-02-11 22:00:00
e644b500,8ea497a8,delivered,2018-06-16 11:00:00,2018-06-16 13:00:00,2018-06-17 11:00:00,2018-06-26 11:00:00,2018-06-28 11:00:00
1f06757d,729a7525,delivered,2017-01-04 08:00:00,2017-01-04 10:00:00,2017-01-05 08:00:00,2017-01-15 08:00:00,2017-01-22 08:00:00
4a5a4091,92357801,delivered,2018-01-28 15:00:00,2018-01-28 17:00:00,2018-01-30 15:00:00,2018-02-06 15:00:00,2018-02-21 15:00:00
2ad11441,d7d74ff9,delivered,2017-12-13 19:00:00,2017-12-13 23:00:00,2017-12-14 19:00:00,2017-12-18 19:00:00,2017-12-29 19:00:00
9e2e77bf,c27944b2,delivered,2018-01-13 20:00:00,2018-01-14 00:00:00,2018-01-14 20:00:00,2018-01-17 20:00:00,2018-02-04 20:00:00
e0ae8842,522d8e5e,delivered,2017-02-14 23:00:00,2017-02-15 00:00:00,2017-02-15 23:00:00,2017-02-28 23:00:00,2017-02-28 23:00:00
d3d18b0b,01b3ba55,delivered,2017-03-03 21:00:00,2017-03-04 00:00:00,2017-03-05 21:00:00,2017-03-10 21:00:00,2017-03-14 21:00:00
7fef1b0b,c137dee7,delivered,2017-03-12 02:00:00,2017-03-12 02:00:00,2017-03-13 02:00:00,2017-03-21 02:00:00,2017-03-25 02:00:00
eee6d1fc,0ba1f4ec,delivered,2017-07-10 19:00:00,2017-07-10 23:00:00,2017-07-11 19:00:00,2017-07-21 19:00:00,2017-08-01 19:00:00
7ec2088b,1f20f50a,delivered,2017-01-17 14:00:00,2017-01-17 17:00:00,2017-01-18 14:00:00,2017-01-30 14:00:00,2017-01-30 14:00:00
022f0faf,112064cf,delivered,2017-04-19 21:00:00,2017-04-19 21:00:00,2017-04-20 21:00:00,2017-04-30 21:00:00,2017-05-12 21:00:00
6d86f74c,8a5566e7,delivered,2017-04-28 03:00:00,2017-04-28 05:00:00,2017-04-29 03:00:00,2017-05-01 03:00:00,2017-05-16 03:00:00
38372a25,4f027198,delivered,2018-04-14 09:00:00,2018-04-14 09:00:00,2018-04-16 09:00:00,2018-04-19 09:00:00,2018-05-07 09:00:00
158b8db3,7b8f6a73,delivered,2018-04-15 00:00:00,2018-04-15 03:00:00,2018-04-16 00:00:00,2018-04-20 00:00:00,2018-04-29 00:00:00
bd52d8ff,b5562c6c,delivered,2018-03-19 07:00:00,2018-03-19 07:00:00,2018-03-21 07:00:00,2018-03-23 07:00:00,2018-04-04 07:00:00
3a2f6f35,a6e1bc1f,delivered,2017-07-03 11:00:00,2017-07-03 15:00:00,2017-07-04 11:00:00,2017-07-17 11:00:00,2017-07-13 11:00:00
fa4ff7e8,9083c8e1,delivered,2018-07-05 02:00:00,2018-07-05 04:00:00,2018-07-06 02:00:00,2018-07-10 02:00:00,2018-07-28 02:00:00
878431a2,8877c8e6,delivered,2017-04-07 18:00:00,2017-04-07 20:00:00,2017-04-09 18:00:00,2017-04-11 18:00:00,2017-04-25 18:00:00
b76f3e31,91a42ba2,delivered,2018-01-06 22:00:00,2018-01-07 00:00:00,2018-01-07 22:00:00,2018-01-12 22:00:00,2018-01-24 22:00:00
39cbd5e8,6fbcc063,delivered,2017-01-13 03:00:00,2017-01-13 05:00:00,2017-01-14 03:00:00,2017-01-23 03:00:00,2017-01-24 03:00:00
4a16550d,d42ee2da,delivered,2018-08-23 13:00:00,2018-08-23 13:00:00,2018-08-24 13:00:00,2018-08-31 13:00:00,2018-09-13 13:00:00
e2187b89,c1bca347,delivered,2017-03-18 12:00:00,2017-03-18 12:00:00,2017-03-19 12:00:00,2017-03-25 12:00:00,2017-04-07 12:00:00
fc9517cc,c93e3076,delivered,2018-07-18 20:00:00,2018-07-18 23:00:00,2018-07-20 20:00:00,2018-07-31 20:00:00,2018-07-29 20:00:00
5b160e50,04da8145,delivered,2018-06-15 11:00:00,2018-06-15 14:00:00,2018-06-16 11:00:00,2018-06-22 11:00:00,2018-07-06 11:00:00
296fd5d7,78dad646,delivered,2017-05-24 12:00:00,2017-05-24 12:00:00,2017-05-25 12:00:00,2017-05-29 12:00:00,2017-06-17 12:00:00
ba657197,5dd40564,delivered,2018-07-10 17:00:00,2018-07-10 18:00:00,2018-07-12 17:00:00,2018-07-19 17:00:00,2018-07-24 17:00:00
477dd6f8,a92b5361,delivered,2018-01-01 03:00:00,2018-01-01 03:00:00,2018-01-03 03:00:00,2018-01-08 03:00:00,2018-01-18 03:00:00
3185b5c3,77da982f,delivered,2018-01-30 18:00:00,2018-01-30 22:00:00,2018-01-31 18:00:00,2018-02-06 18:00:00,2018-02-10 18:00:00
819bdbb5,a969c7f0,delivered,2017-06-25 03:00:00,2017-06-25 04:00:00,2017-06-26 03:00:00,2017-07-07 03:00:00,2017-07-10 03:00:00
b27a5163,0164259f,delivered,2017-12-16 06:00:00,2017-12-16 06:00:00,2017-12-18 06:00:00,2017-12-30 06:00:00,2017-12-28 06:00:00
95eaab9b,8a12193a,canceled,2017-01-08 22:00:00,2017-01-09 00:00:00,2017-01-09 22:00:00,,2017-02-01 22:00:00
e29dd240,b1c37a22,delivered,2017-05-23 13:00:00,2017-05-23 15:00:00,2017-05-25 13:00:00,2017-05-28 13:00:00,2017-06-14 13:00:00
10fecdac,04039d7d,delivered,2017-03-31 13:00:00,2017-03-31 13:00:00,2017-04-02 13:00:00,2017-04-12 13:00:00,2017-04-17 13:00:00
45d0d48e,30f7a084,delivered,2018-05-03 10:00:00,2018-05-03 11:00:00,2018-05-04 10:00:00,2018-05-09 10:00:00,2018-05-16 10:00:00
23bcdace,243ae7a9,delivered,2017-01-03 17:00:00,2017-01-03 21:00:00,2017-01-04 17:00:00,2017-01-06 17:00:00,2017-01-27 17:00:00
03480d8f,cff9d421,delivered,2017-09-16 02:00:00,2017-09-16 06:00:00,2017-09-17 02:00:00,2017-09-21 02:00:00,2017-10-07 02:00:00
77779991,65066405,delivered,2018-04-25 02:00:00,2018-04-25 02:00:00,2018-04-26 02:00:00,2018-05-01 02:00:00,2018-05-06 02:00:00
8ae2efd8,5bd5754d,delivered,2017-09-14 15:00:00,2017-09-14 17:00:00,2017-09-16 15:00:00,2017-09-26 15:00:00,2017-09-24 15:00:00
7a83d8a7,b9fe9f5b,delivered,2017-01-19 13:00:00,2017-01-19 13:00:00,2017-01-20 13:00:00,2017-01-23 13:00:00,2017-02-09 13:00:00
441b116c,dd12c550,shipped,2017-05-14 18:00:00,2017-05-14 22:00:00,2017-05-15 18:00:00,,2017-05-29 18:00:00
1b438f2c,cea8824d,delivered,2017-08-01 00:00:00,2017-08-01 04:00:00,2017-08-02 00:00:00,2017-08-06 00:00:00,2017-08-17 00:00:00
ced6d7ba,dacdf4ff,delivered,2018-05-22 20:00:00,2018-05-22 22:00:00,2018-05-23 20:00:00,2018-05-31 20:00:00,2018-06-01 20:00:00
f333274e,fefa6b66,delivered,2018-05-15 14:00:00,2018-05-15 18:00:00,2018-05-17 14:00:00,2018-05-24 14:00:00,2018-05-25 14:00:00
36073542,024847bd,delivered,2017-02-13 06:00:00,2017-02-13 07:00:00,2017-02-15 06:00:00,2017-02-17 06:00:00,2017-02-23 06:00:00
380651be,dd12c550,delivered,2017-12-14 20:00:00,2017-12-14 23:00:00,2017-12-15 20:00:00,2017-12-19 20:00:00,2018-01-07 20:00:00
229ac715,6623b10e,delivered,2017-12-27 21:00:00,2017-12-27 23:00:00,2017-12-28 21:00:00,2018-01-01 21:00:00,2018-01-15 21:00:00
e36192c8,6dab8037,delivered,2018-07-30 16:00:00,2018-07-30 17:00:00,2018-07-31 16:00:00,2018-08-06 16:00:00,2018-08-15 16:00:00
d5fd1592,18fa8289,delivered,2018-04-22 07:00:00,2018-04-22 09:00:00,2018-04-23 07:00:00,2018-05-01 07:00:00,2018-05-14 07:00:00
1462b575,69d89565,delivered,2017-05-10 16:00:00,2017-05-10 16:00:00,2017-05-12 16:00:00,2017-05-21 16:00:00,2017-05-22 16:00:00
1367a6db,31705837,delivered,2018-05-20 06:00:00,2018-05-20 06:00:00,2018-05-22 06:00:00,2018-06-02 06:00:00,2018-05-31 06:00:00
64942d6c,f327c507,delivered,2018-03-20 21:00:00,2018-03-20 22:00:00,2018-03-22 21:00:00,2018-03-29 21:00:00,2018-04-03 21:00:00
6e7f9c0e,ba24cfa5,delivered,2018-04-24 19:00:00,2018-04-24 19:00:00,2018-04-25 19:00:00,2018-04-30 19:00:00,2018-05-15 19:00:00
b8e979ce,eac557e7,delivered,2017-11-15 02:00:00,2017-11-15 02:00:00,2017-11-17 02:00:00,2017-11-27 02:00:00,2017-11-30 02:00:00
1ed966fc,ddfe86c1,delivered,2017-10-07 11:00:00,2017-10-07 14:00:00,2017-10-08 11:00:00,2017-10-12 11:00:00,2017-10-22 11:00:00
a42d3020,1ffe09f6,delivered,2017-10-21 11:00:00,2017-10-21 15:00:00,2017-10-23 11:00:00,2017-10-26 11:00:00,2017-11-08 11:00:00
d02519be,31cd633a,delivered,2017-10-05 02:00:00,2017-10-05 06:00:00,2017-10-06 02:00:00,2017-10-12 02:00:00,2017-10-27 02:00:00
d670f7c2,b7aca014,delivered,2017-05-25 00:00:00,2017-05-25 04:00:00,2017-05-26 00:00:00,2017-06-01 00:00:00,2017-06-07 00:00:00
973e9743,ddfe86c1,delivered,2018-06-23 23:00:00,2018-06-24 00:00:00,2018-06-24 23:00:00,2018-06-30 23:00:00,2018-07-17 23:00:00
b25b97b9,7c983fce,delivered,2017-10-04 18:00:00,2017-10-04 19:00:00,2017-10-06 18:00:00,2017-10-17 18:00:00,2017-10-28 18:00:00
d736aa11,922c1f32,delivered,2017-05-08 07:00:00,2017-05-08 10:00:00,2017-05-10 07:00:00,2017-05-13 07:00:00,2017-05-19 07:00:00
e3bf8432,a97be916,delivered,2018-07-22 16:00:00,2018-07-22 17:00:00,2018-07-23 16:00:00,2018-08-03 16:00:00,2018-08-04 16:00:00
467a6721,d11b2866,delivered,2018-06-14 17:00:00,2018-06-14 19:00:00,2018-06-16 17:00:00,2018-06-28 17:00:00,2018-07-03 17:00:00
4ccd5fc5,3b7c021a,delivered,2018-02-02 14:00:00,2018-02-02 16:00:00,2018-02-04 14:00:00,2018-02-11 14:00:00,2018-02-21 14:00:00
af0e434b,7c724de7,delivered,2018-05-17 21:00:00,2018-05-18 01:00:00,2018-05-18 21:00:00,2018-05-29 21:00:00,2018-05-28 21:00:00
f20761f3,9377d242,delivered,2018-03-24 03:00:00,2018-03-24 05:00:00,2018-03-26 03:00:00,2018-04-01 03:00:00,2018-04-11 03:00:00
